Area Name,Schm Desc,Rate,Sanct Lim,Balance,Status
Bondorbazar,PERSONAL LOAN,9,1200000,663458.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,85936.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,161328.13,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,180000,71501.97,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,173357.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,107477.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,245000,176997.83,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,296678.49,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,120000,72819.62,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,160000,105667.74,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,182531.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,85464.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,149265.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,364969.74,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,700000,320069.47,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,245000,169395.92,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,158000,67242.88,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,173329.01,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,198216.86,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,157485.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,143473.98,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,126458.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,272206.37,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,335000,204452.31,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,146000,94573.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,160000,77486.63,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,370000,269049.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,121408.99,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,154235.91,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,145264.61,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,164884.47,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,331465.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,45170.89,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,216831.48,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,411000,322921.02,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,736582.98,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,160561.64,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,127395.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,101669.08,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,366000,244613.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,145000,103836.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,190541.32,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,110798.46,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,193768.03,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,480000,321752.12,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,239076.13,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,140000,112084.26,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,213319.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,275000,156571.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,280000,149963.61,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,96637.06,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,254349.49,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,495000,390930.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,189170.19,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,329086.44,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,195000,149858.88,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,179739.02,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,312921.47,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,387281.5,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,360000,204966.5,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,259239.82,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,280000,206672.83,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,290000,64348.06,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,310000,237188.56,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,249209.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,206706.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,390000,248716.91,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,370000,374628.9,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,272387.54,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,253432.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,197770.05,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,164317.85,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,212854.33,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,310000,273834.66,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,190150.22,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,238163.05,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,236460.27,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,238638.38,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,203838.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,226441.01,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,195426.4,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,199273.41,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,360000,304306.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,239398.85,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,206837.86,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,194934.77,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,815000,636615.33,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,347088.68,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,118497.99,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,298000,244709.7,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,147804.87,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,141770.73,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,480000,354549.52,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,260000,206909.77,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,265000,227179.98,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,180000,138444.77,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,164791.34,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,800000,478598.61,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,175461.61,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,193189.9,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,310000,183821.15,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,290000,223604.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,540567.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,298067.58,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,230000,175702,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,255000,221938.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,220000,147406.9,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,349190.99,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,270000,226185.93,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,170000,114443.21,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,261851,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,290000,252120.67,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,322857.57,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,131015.73,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,177000,119389.3,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,260000,175179.78,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,310000,253628.77,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,303195.73,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,218028.65,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,159000,140422.48,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,130000,107305.78,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,380000,267940.85,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,161574.96,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,210000,165228.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,146112.86,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,238409.93,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,184377.93,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,196813.67,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,181544.55,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,280951.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,225000,191646.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,239530.87,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,430000,417857.54,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,270000,210005.92,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,190863.61,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,700000,599459.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,149960.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,305000,220016.92,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,237541.28,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,272000,248939.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,175000,161775.31,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,214575.37,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,391054.51,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,223598.7,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,178482.02,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,124466.55,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,170000,127785.79,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,139351.7,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,210039.96,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,399000,325639.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,229230.06,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,270000,187551.81,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,260000,232112.63,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,120000,83626.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,220000,198948.96,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,370000,314909.73,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,197215.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,255000,217363.52,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,179111.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,227951.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,358552.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,630000,419863.57,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,410000,191325.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,528491.58,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,200898.35,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,10,1000000,814255.36,BAD/LOSS
Bondorbazar,PERSONAL LOAN,9,400000,121352.82,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,700000,35842.69,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,974036.03,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,850000,11376.9,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,445000,222538.16,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,419802.35,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,215800.97,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,119881.54,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,2000000,1367192.11,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1200000,551586.3,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,515000,188207.37,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,220000,-175.44,SPECIAL MENTION
Bondorbazar,PERSONAL LOAN,9,800000,257833.92,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,96653.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,193423.4,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,2000000,1366721.22,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,59719.34,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,524000,314773.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,240000,40306.53,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,-1327.76,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,173309.69,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1800000,1075712.98,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,445000,167191.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,900000,409804.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,687249.49,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,166365.01,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,148045.34,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,992000,546759.62,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,370000,232130.32,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,12.5,1300000,1553067.24,BAD/LOSS
Bondorbazar,PERSONAL LOAN,9,160000,-1401.89,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,29784.91,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,2000000,1093090.05,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,129923.71,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,99869.96,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,160000,32398.99,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,840000,508625.81,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,219089.05,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,67051.47,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,93216.53,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,780000,429722.03,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,1052922.83,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,58632.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,19382.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,85581.7,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,360000,179714.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,67433.46,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,499206.23,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,370000,316092.48,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,700000,482755.79,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,323704.11,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,66792.7,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,380000,321472.16,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,178320.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,270000,103808.35,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,749171.66,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,223000,70705.99,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,295000,162337.01,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,460000,197002.52,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,2000000,1325342.03,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,232000,99294.12,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,104419.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,596000,242993.29,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,613928.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,171067.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,660000,480156.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,134003.44,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,264977.18,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,130000,56936.75,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,245468.84,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,430000,296497.67,UN CLASSIFIED
Bondorbazar,SME REVOLVING LOAN (STL),9,500000,499.77,SPECIAL MENTION
Beanibazar,SME REVOLVING LOAN (STL),9,500000,499.86,SPECIAL MENTION
Beanibazar,SME REVOLVING LOAN (STL),9,500000,500,SPECIAL MENTION
Beanibazar,SME REVOLVING LOAN (STL),9,500000,500,SPECIAL MENTION
Beanibazar,SME REVOLVING LOAN (STL),17.5,500000,569840,BAD/LOSS
Beanibazar,SME REVOLVING LOAN (STL),17.5,300000,342047,BAD/LOSS
Beanibazar,SME REVOLVING LOAN (STL),17.5,200000,228154,BAD/LOSS
Beanibazar,SME REVOLVING LOAN (STL),9,500000,0,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,500000,500000,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,2167000,0,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,3142000,3142000,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,1500000,1493632.46,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,2500000,2487383.03,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,3142000,0,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,3000000,2984257.77,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,3142000,0,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,239000,237662.82,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,2000000,1990507.13,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,7500000,837805.61,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,2500000,2487384.88,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,1000000,994257.85,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,2000000,1990509.13,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,700000,696127.21,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,1300000,1294883.53,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,1335000,1329662.02,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,5000000,5000000,UN CLASSIFIED
Beanibazar,SME REVOLVING LOAN (STL),9,1000000,0,UN CLASSIFIED
Beanibazar,LONG TERM LN AG. MORTGAGE,17.5,2800000,5644940.02,BAD/LOSS
Beanibazar,PERSONAL LOAN - BRANCH,9,582000,582000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,200000,194590.05,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,249000,243437.25,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,590000,590000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,320000,303097.38,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,400000,391145.98,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,360000,334463.97,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,780000,713699.71,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,221000,211793.38,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,340000,313986.85,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,200000,194190.05,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,340000,308583.9,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,217865.6,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,280000,253412.01,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,261825.27,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,210000,184143.62,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,310000,288010.65,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,628500,620167.12,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,220000,203335.49,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,277347.36,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,1000000,957377.11,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,150000,134291.24,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,280000,258719.54,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,320000,287715.82,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,251000,226010.19,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,320000,288288.8,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,310000,279040.29,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,350000,325568.52,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,325000,302814.47,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,180000,164579.88,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,270654.42,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,270500.94,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,240000,228537.7,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,330000,295862.8,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,230000,223951.06,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,310000,301537.08,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,615000,605923.61,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,236290.95,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,236353.93,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,244561.28,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,236479.9,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,200000,189385.46,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,265000,258647.12,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,260000,247380.18,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,310000,302467.08,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,330000,330000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,100000,100000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,300000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,160000,160000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,248000,248000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,210000,210000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,300000,300000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,285000,285000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,250000,250345,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,310000,300994.58,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,150000,145680.04,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,150000,150000,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - BRANCH,9,295000,286946.58,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - DST,9,340000,314590.96,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - DST,9,310000,270632.65,UN CLASSIFIED
Beanibazar,PERSONAL LOAN - DST,9,350000,340506.16,UN CLASSIFIED
Beanibazar,CITY TERM LOAN SME,0,2500000,0,BAD LOSS WRITE OFF
Beanibazar,CITY TERM LOAN SME,0.5,1250000,0,BAD LOSS WRITE OFF
Beanibazar,CITY OVERDRFT SME,19.5,1750000,1590890.52,BAD/LOSS
Beanibazar,CITY OVERDRFT SME,0,2500000,0,UN CLASSIFIED
Beanibazar,CITY OVERDRFT SME,0,1250000,0,UN CLASSIFIED
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
Beanibazar,SME MULDHAN INST. LOAN,0,500000,0,BAD LOSS WRITE OFF
